# Directed graph (each unordered pair of nodes is saved once): CA-CondMat.txt 
# Collaboration network of Arxiv Condensed Matter category (there is an edge if authors coauthored at least one paper)
# Nodes: 23133 Edges: 186936
# FromNodeId	ToNodeId
72564	26750
72564	28266
72564	30874
72564	34036
72564	34376
72564	45286
72564	47362
72564	51079
72564	61974
72564	62113
72564	62165
72564	62258
72564	64428
72564	66952
72564	68281
72564	83509
72564	86637
72564	87237
72564	87729
72564	91838
72564	97224
72564	97632
72564	106144
72564	106426
8367	85796
8367	98826
85796	1074
85796	2631
85796	8367
85796	8639
85796	15050
85796	15947
85796	18715
85796	22309
85796	22873
85796	24350
85796	24585
85796	26895
85796	31286
85796	31620
85796	32337
85796	32836
85796	36051
85796	37719
85796	38953
85796	39634
85796	42007
85796	47022
85796	51995
85796	57348
85796	59365
85796	68107
85796	68851
85796	70965
85796	73687
85796	78883
85796	81148
85796	93313
85796	93373
85796	94275
85796	94317
85796	95445
85796	98826
85796	101191
85796	101425
6132	17541
6132	30046
6132	87393
6132	93086
87393	6132
87393	59330
49035	96001
96001	49035
71995	86180
86180	71995
19280	41272
19280	42420
19280	47746
19280	52150
19280	56858
19280	59083
19280	63581
19280	93285
19280	99767
19280	102685
59083	2767
59083	7065
59083	12237
59083	19280
59083	22431
59083	32074
59083	32909
59083	33938
59083	37526
59083	37615
59083	51336
59083	54724
59083	67368
59083	72210
59083	74090
59083	84949
59083	85028
59083	103868
81781	550
12567	8049
12567	46937
12567	56095
12567	57662
12567	92408
12567	104874
46937	12567
46937	56095
46937	57662
46937	104874
82175	550
82175	2593
82175	14074
82175	22843
82175	25189
82175	31971
82175	38658
82175	42067
82175	48113
82175	48248
82175	49001
82175	52148
82175	52472
82175	53171
82175	56095
82175	56208
82175	67202
82175	70187
82175	73539
82175	77976
82175	81626
82175	82333
82175	88520
82175	89046
82175	89519
82175	90690
82175	98050
82175	101503
82175	101744
82175	101986
22313	22757
22313	26019
22313	38822
22313	39979
22313	43802
22313	45271
22313	60615
22313	60662
22313	66908
22313	93445
22313	93447
22313	99790
22313	101967
22313	106905
67970	23364
67970	24737
67970	45864
67970	47329
67970	52287
67970	67578
67970	71505
67970	79087
81155	15721
81155	24727
81155	53287
81155	107762
90260	5818
90260	12919
90260	25459
90260	28845
90260	34703
90260	47743
90260	52791
90260	71225
90260	72855
90260	82446
90260	100728
90260	106257
25459	6479
25459	9412
25459	9895
25459	23923
25459	24049
25459	26492
25459	31364
25459	31432
25459	42895
25459	59003
25459	69843
25459	76106
25459	79638
25459	79848
25459	82446
25459	90260
25459	98939
56467	1721
56467	3047
56467	7399
56467	7464
56467	12453
56467	14249
56467	16976
56467	25259
56467	29000
56467	35331
56467	38468
56467	44997
56467	50075
56467	51147
56467	51636
56467	51887
56467	53741
56467	54862
56467	58544
56467	65906
56467	69498
56467	69510
56467	72955
56467	76438
56467	76662
56467	98029
56467	103518
1721	3047
1721	7399
1721	7464
1721	12453
1721	16976
1721	25259
1721	44997
1721	51636
1721	51887
1721	56467
1721	58544
1721	69510
1721	76662
1721	98029
44997	1721
44997	3047
44997	7399
44997	7464
44997	7769
44997	12453
44997	14249
44997	16090
44997	16246
44997	16976
44997	25259
44997	27271
44997	29106
44997	33242
44997	37266
44997	45051
44997	51124
44997	51636
44997	51887
44997	56467
44997	58544
44997	63796
44997	69498
44997	69510
44997	71933
44997	72934
44997	76662
44997	80266
44997	84569
44997	98029
44997	100086
7399	147
7399	446
7399	1631
7399	1721
7399	3047
7399	3288
7399	4897
7399	6626
7399	7464
7399	9681
7399	12453
7399	14990
7399	16976
7399	18212
7399	19747
7399	20113
7399	21716
7399	21736
7399	21977
7399	22278
7399	22549
7399	23655
7399	24802
7399	25164
7399	25259
7399	25735
7399	26555
7399	26750
7399	27271
7399	28266
7399	29069
7399	30874
7399	32702
7399	34101
7399	35800
7399	37266
7399	37564
7399	41240
7399	41363
7399	42890
7399	42961
7399	44911
7399	44997
7399	45286
7399	46155
7399	47362
7399	48470
7399	51636
7399	51887
7399	52800
7399	53996
7399	54354
7399	56467
7399	57732
7399	58544
7399	61959
7399	61974
7399	62165
7399	64865
7399	65108
7399	65868
7399	66706
7399	66746
7399	69498
7399	69510
7399	69740
7399	72143
7399	72564
7399	73454
7399	73855
7399	74106
7399	75708
7399	76662
7399	78207
7399	78606
7399	80152
7399	81127
7399	82770
7399	84450
7399	94195
7399	94418
7399	97524
7399	98029
7399	99135
7399	99920
7399	100864
7399	104543
7399	106144
7399	106426
7399	107914
58544	1721
58544	3047
58544	3288
58544	7399
58544	7464
58544	12453
58544	14249
58544	16090
58544	16246
58544	16976
58544	21716
58544	21736
58544	25164
58544	25259
58544	26750
58544	27271
58544	29069
58544	29106
58544	32702
58544	37266
58544	44997
58544	45051
58544	51124
58544	51636
58544	51887
58544	56467
58544	62754
58544	63796
58544	69498
58544	69510
58544	71933
58544	72143
58544	72934
58544	75708
58544	76662
58544	80152
58544	80266
58544	84569
58544	94418
58544	98029
58544	100086
58544	105915
58544	107914
58544	108260
98029	1721
98029	7399
98029	7464
98029	16976
98029	44997
98029	56467
98029	58544
98029	69510
16976	1721
16976	7399
16976	7464
16976	8750
16976	12009
16976	15837
16976	23445
16976	27726
16976	28665
16976	30305
16976	32914
16976	35837
16976	37847
16976	39815
16976	44997
16976	50053
16976	55637
16976	56467
16976	58544
16976	60091
16976	62763
16976	62909
16976	66246
16976	66487
16976	69510
16976	79980
16976	80660
16976	80915
16976	84209
16976	92822
16976	97476
16976	98029
16976	98553
16976	102905
16976	106090
69510	1721
69510	3047
69510	3288
69510	7399
69510	7464
69510	7769
69510	12453
69510	14249
69510	16090
69510	16246
69510	16976
69510	21736
69510	25164
69510	25259
69510	27271
69510	29106
69510	32702
69510	33242
69510	37266
69510	44997
69510	45051
69510	51124
69510	51636
69510	51887
69510	56467
69510	58544
69510	62754
69510	63796
69510	71933
69510	72143
69510	72934
69510	73647
69510	75708
69510	76662
69510	80266
69510	84569
69510	98029
69510	100086
69510	105915
69510	107914
69510	108260
7464	1721
7464	7399
7464	16976
7464	44997
7464	56467
7464	58544
7464	69510
7464	98029
85111	8822
85111	28121
85111	39311
28121	764
28121	1226
28121	2075
28121	7630
28121	8822
28121	14883
28121	20804
28121	21024
28121	21088
28121	22340
28121	28752
28121	32681
28121	39311
28121	42993
28121	43354
28121	45217
28121	45331
28121	45709
28121	46863
28121	47647
28121	49579
28121	49719
28121	50042
28121	54910
28121	70428
28121	70440
28121	72102
28121	80297
28121	84628
28121	85111
28121	88396
28121	92060
28121	92274
28121	93858
28121	95142
28121	96117
28121	97390
28121	97895
28121	104501
28121	104736
28121	108235
28121	108263
10379	35928
10379	64630
10379	69843
10379	92034
10379	94726
35928	2337
35928	10379
35928	11428
35928	12915
35928	23738
35928	23948
35928	34390
35928	41724
35928	46925
35928	67358
35928	67912
3483	3881
3483	7524
3483	21899
3483	22931
3483	27409
3483	30365
3483	31225
3483	33410
3483	34788
3483	40111
3483	41324
3483	43339
3483	44061
3483	53457
3483	54243
3483	56376
3483	65007
3483	65345
3483	65575
3483	75100
3483	78454
3483	80788
3483	86994
3483	87116
3483	90392
3483	106876
52364	747
52364	3804
52364	4594
52364	6247
52364	8688
52364	12050
52364	13352
52364	14707
52364	14729
52364	15439
52364	15822
52364	15837
52364	15900
52364	16350
52364	20247
52364	20946
52364	26829
52364	29716
52364	30165
52364	33021
52364	33511
52364	33898
52364	34943
52364	36064
52364	37401
52364	38385
52364	38917
52364	38983
52364	40164
52364	40494
52364	42792
52364	42816
52364	43619
52364	43683
52364	44000
52364	45769
52364	45864
52364	45942
52364	46016
52364	46066
52364	46091
52364	46098
52364	48326
52364	49253
52364	49523
52364	50895
52364	52364
52364	52421
52364	52658
52364	52726
52364	53221
52364	53541
52364	54273
52364	57093
52364	60526
52364	63102
52364	63651
52364	63735
52364	64050
52364	65240
52364	65581
52364	65725
52364	66947
52364	67986
52364	68543
52364	68631
52364	68782
52364	71548
52364	71649
52364	73926
52364	75198
52364	78667
52364	81376
52364	85189
52364	87812
52364	88887
52364	92629
52364	92984
52364	93313
52364	93440
52364	101425
52364	101472
52364	101782
52364	102669
52364	102994
52364	104182
52364	104390
52364	104657
52364	105209
52364	105473
52364	105752
26428	7627
26428	15590
26428	71718
26428	96395
71718	7627
71718	15590
71718	26428
71718	59442
71718	61319
71718	71854
71718	88862
71718	96395
71718	98553
86464	4853
86464	5254
86464	29574
86464	46269
86464	48875
86464	57427
86464	57478
86464	62819
86464	64605
86464	71241
86464	89030
86464	94771
86464	96602
1706	17845
1706	18447
1706	63825
1706	67890
1706	67920
1706	90794
17845	1706
17845	2467
17845	12630
17845	18447
17845	67890
17845	67920
17845	80271
17845	82914
80776	814
80776	15720
80776	16453
80776	25397
80776	29574
80776	31781
80776	32389
80776	35306
80776	37992
80776	39302
80776	39850
80776	43232
80776	48875
80776	49421
80776	51508
80776	57375
80776	57563
80776	61461
80776	63097
80776	65379
80776	67687
80776	69495
80776	72244
80776	77615
80776	80934
80776	83069
80776	88516
80776	95280
80776	101768
99523	5590
99523	22017
99523	36740
99523	54080
99523	54762
62202	6460
62202	13277
62202	19938
62202	20647
62202	23287
62202	28885
62202	60359
62202	63797
62202	69849
62202	75911
62202	80018
62202	94348
62202	101191
62202	101269
62202	101788
62202	103104
62202	106626
19938	10628
19938	11333
19938	24133
19938	31036
19938	34248
19938	40820
19938	44000
19938	52098
19938	58143
19938	62202
19938	83271
19938	90871
19938	91744
19938	98592
19938	106207
19938	106522
31531	78851
31531	88748
88748	649
88748	845
88748	2139
88748	2716
88748	4559
88748	4750
88748	6911
88748	11283
88748	15757
88748	20942
88748	27649
88748	27847
88748	27962
88748	28034
88748	28077
88748	28226
88748	31531
88748	31725
88748	34036
88748	34974
88748	35948
88748	37022
88748	37399
88748	37431
88748	37921
88748	38738
88748	39276
88748	44654
88748	46269
88748	46566
88748	47807
88748	48141
88748	48307
88748	48594
88748	50005
88748	51134
88748	51850
88748	52526
88748	52658
88748	56754
88748	59885
88748	60288
88748	63410
88748	64005
88748	64375
88748	65240
88748	65725
88748	66606
88748	67123
88748	68281
88748	69181
88748	70331
88748	78851
88748	87756
88748	88228
88748	94066
88748	94246
88748	94261
88748	96866
88748	97721
88748	100778
88748	102300
88748	102374
88748	104427
88748	106740
88748	107324
61137	20455
61137	21418
61137	31128
61137	36435
61137	36740
61137	49333
61137	58815
61137	68695
61137	74785
61137	78070
61137	82431
61137	82893
61137	93471
20455	1132
20455	3793
20455	3801
20455	6942
20455	16281
20455	20422
20455	25603
20455	32120
20455	36435
20455	36740
20455	58815
20455	61137
20455	63823
20455	63832
20455	65201
20455	68695
20455	71911
20455	72528
20455	76706
20455	88829
20455	89061
20455	91719
20455	96660
20455	99366
20455	99492
20455	106309
58815	13018
58815	13889
58815	20455
58815	26607
58815	27215
58815	31459
58815	32887
58815	36435
58815	39815
58815	61137
58815	68695
58815	80153
58815	80915
58815	82893
58815	91392
26274	1217
26274	6609
26274	9108
26274	9645
26274	23804
26274	29404
26274	31762
26274	36287
26274	37815
26274	45271
26274	53143
26274	58328
26274	87260
26274	89689
26274	96161
26274	101950
26274	102388
26274	107911
29404	26274
29404	37815
29404	38822
29404	45271
29404	48964
29404	49398
29404	49911
29404	70230
29404	90971
29404	91663
29404	95550
29404	101967
29404	103396
45271	4354
45271	19536
45271	22313
45271	22757
45271	25259
45271	26019
45271	26274
45271	29404
45271	31824
45271	37815
45271	37882
45271	38760
45271	38822
45271	39979
45271	45011
45271	47799
45271	48964
45271	49398
45271	49911
45271	53606
45271	58229
45271	81640
45271	90971
45271	91663
45271	93445
45271	101550
45271	101967
32820	1930
32820	6449
32820	10312
32820	10691
32820	15850
32820	21286
32820	23003
32820	25864
32820	26259
32820	29380
32820	33242
32820	33565
32820	34477
32820	38799
32820	39981
32820	42268
32820	44506
32820	49892
32820	52986
32820	55681
32820	62113
32820	62258
32820	65481
32820	73321
32820	73697
32820	75109
32820	75500
32820	78952
32820	78985
32820	80567
32820	81430
32820	81804
32820	89830
32820	91631
32820	98377
32820	100136
32820	101665
32820	101801
32820	102229
32820	102252
102229	1930
102229	18324
102229	23003
102229	25864
102229	26259
102229	29380
102229	32820
102229	33565
102229	34477
102229	36848
102229	36869
102229	38799
102229	52986
102229	65481
102229	66073
102229	78952
102229	84875
102229	84899
102229	91631
102229	92075
102229	98377
102229	101801
98377	1930
98377	6449
98377	10691
98377	15850
98377	23003
98377	25864
98377	28790
98377	29380
98377	32820
98377	33242
98377	33565
98377	34477
98377	38799
98377	39981
98377	42268
98377	44506
98377	46969
98377	52986
98377	62113
98377	62258
98377	65481
98377	73697
98377	75109
98377	75500
98377	81430
98377	81804
98377	91631
98377	101801
98377	102229
98377	107170
38799	32820
38799	98377
38799	102229
100690	4983
100690	11283
100690	24840
100690	70331
100690	84899
100690	85057
100690	107762
85060	19976
85060	76363
85060	91541
76363	5963
76363	10628
76363	18126
76363	19097
76363	19976
76363	25662
76363	35720
76363	52098
76363	79995
76363	85060
19976	16020
19976	76363
19976	77549
19976	84906
19976	85060
19976	91541
19976	104961
9105	9441
9105	10364
9105	17403
9105	77661
9105	81790
9105	82914
82914	7589
82914	9105
82914	13929
82914	17403
82914	17556
82914	17845
82914	56356
82914	59365
82914	61217
82914	62552
82914	69281
82914	69307
82914	69319
82914	70718
82914	75736
82914	76546
82914	78357
82914	88812
82914	91541
54428	23070
54428	31397
54428	37118
54428	39373
54428	41852
54428	44019
54428	44753
54428	50089
54428	50974
54428	51230
54428	60987
54428	61183
54428	68201
54428	74755
54428	79087
54428	88536
54428	94771
97949	5254
97949	30488
97949	41059
97949	65671
97949	69769
97949	78976
97949	96084
78976	764
78976	5254
78976	7501
78976	8858
78976	16899
78976	17712
78976	18420
78976	23660
78976	24419
78976	27724
78976	32918
78976	33829
78976	36524
78976	39430
78976	39793
78976	41059
78976	49388
78976	49802
78976	52008
78976	52371
78976	60346
78976	67910
78976	69769
78976	73707
78976	84672
78976	85270
78976	97949
78976	98973
107079	2984
107079	5117
107079	33113
107079	33613
107079	37283
107079	37882
107079	39461
107079	40920
107079	53969
107079	59202
107079	59442
107079	67842
107079	68106
107079	90801
107079	92720
107079	98553
107079	101052
107079	101191
107079	104478
107079	105079
40920	67842
40920	107079
75750	3723
75750	24205
75750	32719
75750	34770
75750	54460
75750	65268
75750	74869
75750	76419
75750	83824
75750	107675
65268	3723
65268	6121
65268	11340
65268	19822
65268	22391
65268	34770
65268	38704
65268	46938
65268	49977
65268	50074
65268	54460
65268	75750
65268	76419
65268	79179
65268	80663
65268	83876
65268	91501
65268	96866
54460	784
54460	2836
54460	3723
54460	3811
54460	6449
54460	18439
54460	24205
54460	25735
54460	30874
54460	34770
54460	38115
54460	38157
54460	38788
54460	47362
54460	65268
54460	68560
54460	75750
54460	78952
54460	100753
54460	101111
54460	104736
54460	108050
63435	2065
63435	36614
63435	57763
63435	61935
57763	2065
57763	22895
57763	36614
57763	61935
57763	63435
57763	74300
57763	96197
57763	107793
47365	86515
86515	5035
86515	7978
86515	16776
86515	26816
86515	36435
86515	47365
86515	51208
86515	58520
86515	58706
86515	59956
86515	60594
86515	61790
86515	64576
86515	69975
86515	91744
86515	98563
86515	104927
72699	13402
13402	21613
13402	33182
13402	44753
13402	51028
13402	53561
13402	63437
13402	70050
13402	72699
13402	102967
13402	106876
39976	1895
39976	8810
39976	14652
39976	17095
39976	24767
39976	25029
39976	29676
39976	29715
39976	32714
39976	37500
39976	40008
39976	40494
39976	43105
39976	51685
39976	53221
39976	54127
39976	55329
39976	62327
39976	63410
39976	66201
39976	87657
39976	96866
39976	97347
51685	583
51685	1329
51685	1895
51685	6869
51685	7422
51685	8810
51685	10644
51685	10788
51685	11283
51685	11487
51685	22708
51685	25029
51685	28475
51685	29715
51685	30488
51685	32714
51685	35948
51685	36177
51685	37009
51685	39976
51685	48992
51685	58382
51685	60027
51685	62327
51685	63596
51685	66201
51685	68152
51685	70331
51685	70354
51685	70440
51685	85063
51685	88144
51685	89562
51685	98676
51685	99870
51685	100730
14652	8470
14652	17095
14652	19200
14652	21515
14652	23092
14652	25029
14652	26130
14652	29676
14652	39976
14652	43105
14652	49685
14652	54757
14652	60987
14652	63118
14652	65557
14652	70314
14652	77364
14652	86880
14652	87657
14652	89796
14652	90392
14652	96588
54593	10425
54593	16591
54593	23127
54593	27823
54593	47902
54593	58525
54593	63795
54593	66908
54593	90900
54593	93402
54593	100084
54593	100124
54593	100535
99706	1644
99706	10072
99706	15193
99706	19015
99706	50925
99706	52917
99706	64517
99706	66607
99706	68262
99706	75452
99706	75659
99706	96468
99706	96654
99706	98987
1329	583
1329	1895
1329	2038
1329	2503
1329	5254
1329	6869
1329	7501
1329	8745
1329	11029
1329	11174
1329	16677
1329	17430
1329	24528
1329	26531
1329	28575
1329	29676
1329	30488
1329	30832
1329	43408
1329	43484
1329	44858
1329	50530
1329	51685
1329	56376
1329	58458
1329	60027
1329	60878
1329	66201
1329	73687
1329	80950
1329	88144
1329	88462
1329	91898
1329	98858
1329	103104
1329	106111
92123	7443
92123	10988
92123	15345
92123	25399
92123	26002
92123	28991
92123	30058
92123	30832
92123	34552
92123	36902
92123	47566
92123	48674
92123	48811
92123	50993
92123	51425
92123	52155
92123	52791
92123	55595
92123	59523
92123	70187
92123	71586
92123	78200
92123	79499
92123	91096
92123	97499
92123	99994
92123	104729
92123	106127
65319	23023
65319	63735
65319	73417
65319	102365
88144	1329
88144	7501
88144	20819
88144	26511
88144	32836
88144	48992
88144	51685
88144	52472
88144	59616
88144	67176
88144	67180
88144	72792
88144	74082
88144	75072
88144	80694
58010	802
58010	1789
58010	3881
58010	4393
58010	5631
58010	17711
58010	17776
58010	21298
58010	24381
58010	33544
58010	35350
58010	55211
58010	70214
58010	71710
58010	74344
58010	77758
58010	79312
58010	82809
58010	96395
58010	98932
26806	30286
26806	70704
26806	99930
70704	2856
70704	3157
70704	6849
70704	9638
70704	26806
70704	27469
70704	30286
70704	90483
70704	99930
70704	100165
39373	7281
39373	7291
39373	13381
39373	14869
39373	19200
39373	36435
39373	42680
39373	44019
39373	44753
39373	51230
39373	54428
39373	60987
39373	63942
39373	70789
39373	73046
39373	79087
39373	86261
39373	93507
39373	97460
73046	14040
73046	16337
73046	19272
73046	37250
73046	37913
73046	39373
73046	44512
73046	46934
73046	49488
73046	52782
73046	74595
73046	75198
73046	79490
73046	82642
73046	85430
73046	86261
73046	97460
28866	2555
28866	18324
28866	22436
28866	26383
28866	36094
28866	37637
28866	47519
28866	53557
28866	53690
28866	55343
28866	59047
28866	59065
28866	61191
28866	62564
28866	71047
28866	71271
28866	72507
28866	72577
28866	74422
28866	75306
28866	78597
28866	82448
28866	86720
28866	90338
28866	95234
28866	104987
53557	28866
53557	59065
82096	8416
82096	15947
82096	31502
82096	57297
23343	5838
5838	23343
66384	4853
66384	9434
66384	14502
66384	14598
66384	17372
66384	19729
66384	25189
66384	25625
66384	26002
66384	26350
66384	26970
66384	30365
66384	33726
66384	44858
66384	46269
66384	46805
66384	51850
66384	53335
66384	54380
66384	56095
66384	60411
66384	64164
66384	66863
66384	69899
66384	74429
66384	77976
66384	83197
66384	85146
66384	86550
66384	88334
66384	95095
66384	97347
66384	100108
66384	102805
66384	104666
91476	9441
91476	16246
91476	27428
91476	30488
91476	35614
91476	40854
91476	45501
91476	53439
91476	59523
91476	66186
91476	78374
91476	81626
91476	82686
91476	89285
91476	92096
91476	94066
91476	97721
91476	107324
78374	5952
78374	9441
78374	60142
78374	68165
78374	70598
78374	74551
78374	91476
78374	97405
97575	52526
78582	6674
78582	10019
78582	17148
78582	19408
78582	29320
78582	31567
78582	33253
78582	42610
78582	43408
78582	44291
78582	45448
78582	47576
78582	57340
78582	67882
78582	77335
78582	79665
78582	91825
78582	98242
78582	100293
10019	6674
10019	17148
10019	19408
10019	29320
10019	31567
10019	33253
10019	42610
10019	43408
10019	44291
10019	45448
10019	47576
10019	57340
10019	67882
10019	77335
10019	78582
10019	79665
10019	91825
10019	98242
10019	100293
41980	44926
41980	57982
41980	95866
95866	2219
95866	5035
95866	8712
95866	11388
95866	12503
95866	17052
95866	18480
95866	24393
95866	29918
95866	41980
95866	44926
95866	57982
95866	58706
95866	58920
95866	62756
95866	88862
44926	41980
44926	57982
44926	95866
57982	41980
57982	44926
57982	95866
59680	9991
59680	38468
10812	3963
10812	23607
10812	33876
23607	3963
23607	7207
23607	10812
23607	13342
23607	18210
23607	29139
23607	33876
23607	33877
23607	41716
23607	52023
23607	70464
23607	78524
23607	102564
23607	103517
3963	10812
3963	23607
3963	33876
18210	23607
18210	33876
18210	78524
78524	18210
78524	23607
78524	33876
78524	74724
4225	40241
40241	2962
40241	4225
40241	36833
40241	38232
40241	44527
40241	44588
40241	46748
40241	78687
47579	47698
47698	4555
47698	26776
47698	34668
47698	46144
47698	47579
47698	89137
47698	91843
47698	92456
47698	96464
47698	99166
47698	107304
17096	690
17096	30912
17096	68513
17096	75187
17096	78723
17096	79985
17096	98318
30912	690
30912	17096
30912	40976
30912	68513
30912	75187
30912	78723
30912	79985
30912	98318
68513	690
68513	17096
68513	30912
68513	75187
68513	78723
68513	79985
68513	98318
78723	690
78723	17096
78723	30912
78723	68513
78723	75187
78723	79985
78723	98318
24402	4288
24402	44168
24402	67388
44168	24402
46934	3139
46934	15164
46934	17436
46934	38496
46934	40646
46934	47253
46934	55442
46934	70510
46934	73046
46934	73647
46934	98800
46934	107705
98800	46934
740	38086
740	48330
740	52449
740	66050
740	79262
740	87803
38086	740
38086	87803
87803	740
87803	38086
62040	106369
106369	62040
52936	1717
52936	3198
52936	7597
52936	12704
52936	17181
52936	53407
52936	58555
52936	94150
94150	2801
94150	3198
94150	12930
94150	18447
94150	30514
94150	41110
94150	52936
94150	57094
94150	63499
94150	88820
94150	91418
94150	95955
94150	97009
94150	107201
78189	2726
78189	5424
78189	9597
78189	10804
78189	12705
78189	35941
78189	66786
78189	105882
9597	6148
9597	10234
9597	10804
9597	11067
9597	12989
9597	14309
9597	14942
9597	16605
9597	18174
9597	22480
9597	28953
9597	29253
9597	35984
9597	38939
9597	42823
9597	50829
9597	51089
9597	51948
9597	56872
9597	58293
9597	66998
9597	70122
9597	70665
9597	78189
9597	79332
9597	83259
9597	83698
9597	89925
9597	92644
9597	93178
9597	95372
9597	103564
9597	105882
9597	107108
10804	6148
10804	9597
10804	10234
10804	11067
10804	12989
10804	14309
10804	16605
10804	17351
10804	18174
10804	23758
10804	28953
10804	29253
10804	35984
10804	50829
10804	53781
10804	66998
10804	78189
10804	83698
10804	89925
10804	92387
10804	92644
10804	93178
10804	103564
10804	105882
10804	107108
105882	9597
105882	10804
105882	78189
102004	46667
102004	50674
102004	93858
46667	42582
46667	50674
46667	51292
46667	69751
46667	86301
46667	93858
46667	102004
45585	2394
45585	3788
45585	31681
45585	37399
45585	70535
45585	78389
45585	78851
45585	102669
45585	104766
67869	448
67869	4436
67869	6490
67869	10668
67869	11835
67869	19186
67869	23418
67869	27024
67869	29274
67869	33269
67869	34770
67869	36853
67869	38788
67869	41591
67869	59003
67869	67718
67869	74869
67869	83824
67869	88656
67869	100206
67869	102554
67869	105945
10234	6148
10234	9597
10234	10804
10234	11067
10234	14309
10234	15568
10234	16605
10234	17351
10234	18174
10234	23758
10234	53781
10234	92387
10234	93178
10234	107108
16605	6148
16605	7458
16605	9597
16605	10234
16605	10804
16605	11067
16605	14309
16605	15113
16605	16023
16605	17351
16605	18174
16605	19664
16605	23758
16605	35629
16605	36482
16605	40558
16605	42478
16605	43040
16605	48626
16605	49362
16605	53781
16605	87377
16605	91431
16605	92387
16605	93178
16605	103123
16605	105787
16605	107108
107108	9597
107108	10234
107108	10804
107108	14309
107108	15040
107108	15148
107108	15290
107108	15822
107108	16605
107108	18715
107108	18736
107108	19667
107108	20038
107108	21271
107108	21878
107108	22987
107108	35171
107108	39471
107108	41266
107108	41897
107108	41953
107108	43683
107108	45942
107108	51483
107108	52658
107108	53806
107108	53822
107108	53880
107108	53906
107108	53994
107108	54354
107108	54827
107108	54972
107108	58788
107108	67196
107108	76438
107108	78439
107108	87484
107108	88517
107108	90416
107108	92866
107108	94433
107108	95457
107108	97632
107108	101264
107108	102084
107108	102500
107108	103848
107108	103907
107108	104007
107108	104077
107108	104566
107108	104662
107108	105341
107108	107009
107108	107025
107108	107108
107108	107213
107108	107491
14309	9597
14309	10234
14309	10804
14309	16605
14309	107108
18881	5103
18881	34212
18881	53969
18881	63930
18881	83197
18881	87057
18881	92629
18881	105534
18881	105594
105594	11775
105594	15086
105594	15651
105594	18745
105594	18881
105594	22757
105594	26650
105594	35536
105594	43937
105594	47789
105594	53590
105594	53969
105594	57128
105594	59769
105594	64788
105594	64889
105594	65060
105594	67842
105594	84694
105594	85874
105594	89351
105594	92629
105594	93450
105594	94212
105594	94728
105594	94994
105594	96716
105594	99995
105594	103639
105594	103796
105594	103935
105594	104566
105594	104657
105594	105058
105594	107009
105594	107201
105594	107281
105594	107577
106740	2716
106740	9850
106740	14870
106740	21286
106740	21640
106740	27268
106740	30580
106740	32332
106740	34036
106740	39005
106740	42563
106740	46999
106740	53969
106740	56476
106740	57420
106740	57846
106740	62113
106740	62217
106740	62258
106740	62718
106740	67123
106740	69716
106740	71791
106740	75366
106740	77132
106740	78851
106740	83197
106740	84762
106740	85899
106740	87443
106740	87685
106740	87814
106740	88748
106740	89351
106740	89847
106740	90904
106740	91798
106740	92797
106740	92962
106740	101425
106740	103979
12442	55966
12442	66689
12442	75493
98642	10520
98642	10877
98642	22553
98642	26019
98642	31139
98642	37599
98642	40854
98642	41324
98642	47551
98642	51887
98642	52942
98642	59460
98642	60838
98642	61498
98642	66800
98642	68971
98642	69597
98642	74285
98642	74999
98642	75007
98642	75512
98642	84471
98642	85266
98642	87116
98642	94076
98642	95310
74285	37599
74285	41324
74285	68971
74285	69597
74285	75512
74285	85266
74285	98642
106920	8578
106920	15439
106920	21906
106920	22519
106920	26868
106920	32332
106920	32883
106920	33079
106920	34640
106920	41897
106920	45769
106920	46066
106920	54862
106920	54919
106920	54972
106920	55120
106920	76455
106920	89847
106920	90479
106920	101355
106920	106764
106920	106773
106920	107009
106920	107044
106920	107086
106920	107496
106764	10317
106764	11600
106764	11816
106764	12577
106764	14703
106764	22646
106764	25236
106764	33103
106764	35833
106764	36887
106764	38513
106764	38722
106764	54391
106764	57935
106764	69990
106764	71222
106764	79008
106764	82120
106764	87443
106764	88080
106764	92629
106764	95372
106764	103547
106764	104007
106764	105534
106764	106920
106764	107534
102210	66770
102210	97347
23835	7004
23835	18695
23835	32417
23835	34467
23835	36558
23835	43779
23835	44000
23835	46338
23835	53423
23835	53434
23835	59595
23835	66664
23835	74638
23835	88775
48594	2716
48594	2772
48594	4230
48594	6480
48594	9790
48594	16089
48594	22871
48594	23084
48594	23131
48594	23154
48594	24300
48594	27314
48594	27982
48594	37298
48594	37431
48594	38981
48594	40271
48594	42316
48594	45501
48594	48875
48594	48887
48594	54127
48594	57195
48594	60288
48594	60721
48594	61470
48594	62217
48594	62859
48594	64654
48594	66606
48594	66994
48594	72190
48594	75358
48594	75378
48594	76143
48594	78851
48594	81804
48594	82809
48594	83698
48594	83887
48594	85840
48594	88228
48594	88748
48594	90242
48594	90536
48594	93922
48594	94952
48594	96395
48594	96866
48594	97721
48594	97788
48594	107956
75358	2716
75358	5790
75358	9790
75358	10537
75358	12389
75358	15457
75358	16089
75358	19882
75358	21956
75358	22871
75358	23552
75358	24295
75358	25752
75358	28425
75358	33615
75358	35271
75358	36824
75358	46967
75358	48594
75358	48887
75358	50198
75358	50438
75358	50541
75358	53078
75358	55867
75358	59962
75358	61364
75358	61470
75358	63120
75358	66716
75358	66990
75358	66994
75358	68155
75358	72799
